2.8126 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
14.2741 	EXP 	Created line2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line2', opacity=1.0, ori=90.0, pos=array([-50.,   0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
14.2758 	EXP 	Created line3 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-3.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line3', opacity=1.0, ori=90.0, pos=array([50.,  0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
14.2774 	EXP 	Created line4 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-4.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line4', opacity=1.0, ori=90.0, pos=array([150.,   0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
14.2791 	EXP 	Created probe = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-5.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='probe', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
14.2830 	EXP 	Imported C:/Users/Admin/Downloads/sequence_con - Sheet1.csv as conditions, 4 conditions, 2 params
14.2846 	EXP 	Created sequence: sequential, trialTypes=4, nReps=12, seed=None
14.2851 	EXP 	New trial (rep=0, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
14.2999 	EXP 	fixation: autoDraw = True
15.2823 	EXP 	line1: autoDraw = True
15.2823 	EXP 	line2: autoDraw = True
15.2823 	EXP 	line3: autoDraw = True
15.2823 	EXP 	line4: autoDraw = True
15.2991 	EXP 	fixation: autoDraw = False
16.2821 	EXP 	probe: autoDraw = True
17.1753 	DATA 	Keypress: x
17.1859 	EXP 	New trial (rep=0, index=1): OrderedDict([('pos', 150), ('corr_resp', 'v')])
17.1987 	EXP 	fixation: autoDraw = False
17.1987 	EXP 	line1: autoDraw = False
17.1987 	EXP 	line2: autoDraw = False
17.1987 	EXP 	line3: autoDraw = False
17.1987 	EXP 	line4: autoDraw = False
17.1987 	EXP 	probe: autoDraw = False
17.1987 	EXP 	fixation: autoDraw = True
18.1986 	EXP 	fixation: autoDraw = False
18.1986 	EXP 	line1: autoDraw = True
18.1986 	EXP 	line2: autoDraw = True
18.1986 	EXP 	line3: autoDraw = True
18.1986 	EXP 	line4: autoDraw = True
19.1983 	EXP 	probe: autoDraw = True
20.0731 	DATA 	Keypress: v
20.0842 	EXP 	New trial (rep=0, index=2): OrderedDict([('pos', 50), ('corr_resp', 'c')])
20.0984 	EXP 	fixation: autoDraw = False
20.0984 	EXP 	line1: autoDraw = False
20.0984 	EXP 	line2: autoDraw = False
20.0984 	EXP 	line3: autoDraw = False
20.0984 	EXP 	line4: autoDraw = False
20.0984 	EXP 	probe: autoDraw = False
20.0984 	EXP 	fixation: autoDraw = True
21.0983 	EXP 	fixation: autoDraw = False
21.0983 	EXP 	line1: autoDraw = True
21.0983 	EXP 	line2: autoDraw = True
21.0983 	EXP 	line3: autoDraw = True
21.0983 	EXP 	line4: autoDraw = True
22.0981 	EXP 	probe: autoDraw = True
22.7561 	DATA 	Keypress: c
22.7672 	EXP 	New trial (rep=0, index=3): OrderedDict([('pos', -150), ('corr_resp', 'z')])
22.7814 	EXP 	fixation: autoDraw = False
22.7814 	EXP 	line1: autoDraw = False
22.7814 	EXP 	line2: autoDraw = False
22.7814 	EXP 	line3: autoDraw = False
22.7814 	EXP 	line4: autoDraw = False
22.7814 	EXP 	probe: autoDraw = False
22.7814 	EXP 	fixation: autoDraw = True
23.7813 	EXP 	fixation: autoDraw = False
23.7813 	EXP 	line1: autoDraw = True
23.7813 	EXP 	line2: autoDraw = True
23.7813 	EXP 	line3: autoDraw = True
23.7813 	EXP 	line4: autoDraw = True
24.7811 	EXP 	probe: autoDraw = True
25.5559 	DATA 	Keypress: z
25.5670 	EXP 	New trial (rep=1, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
25.5809 	EXP 	fixation: autoDraw = False
25.5809 	EXP 	line1: autoDraw = False
25.5809 	EXP 	line2: autoDraw = False
25.5809 	EXP 	line3: autoDraw = False
25.5809 	EXP 	line4: autoDraw = False
25.5809 	EXP 	probe: autoDraw = False
25.5809 	EXP 	fixation: autoDraw = True
26.5809 	EXP 	fixation: autoDraw = False
26.5809 	EXP 	line1: autoDraw = True
26.5809 	EXP 	line2: autoDraw = True
26.5809 	EXP 	line3: autoDraw = True
26.5809 	EXP 	line4: autoDraw = True
27.5806 	EXP 	probe: autoDraw = True
28.0890 	DATA 	Keypress: x
28.1002 	EXP 	New trial (rep=1, index=1): OrderedDict([('pos', 150), ('corr_resp', 'v')])
28.1139 	EXP 	fixation: autoDraw = False
28.1139 	EXP 	line1: autoDraw = False
28.1139 	EXP 	line2: autoDraw = False
28.1139 	EXP 	line3: autoDraw = False
28.1139 	EXP 	line4: autoDraw = False
28.1139 	EXP 	probe: autoDraw = False
28.1139 	EXP 	fixation: autoDraw = True
29.1141 	EXP 	fixation: autoDraw = False
29.1141 	EXP 	line1: autoDraw = True
29.1141 	EXP 	line2: autoDraw = True
29.1141 	EXP 	line3: autoDraw = True
29.1141 	EXP 	line4: autoDraw = True
30.1137 	EXP 	probe: autoDraw = True
30.4995 	EXP 	New trial (rep=1, index=2): OrderedDict([('pos', 50), ('corr_resp', 'c')])
30.5024 	DATA 	Keypress: v
30.5135 	EXP 	fixation: autoDraw = False
30.5135 	EXP 	line1: autoDraw = False
30.5135 	EXP 	line2: autoDraw = False
30.5135 	EXP 	line3: autoDraw = False
30.5135 	EXP 	line4: autoDraw = False
30.5135 	EXP 	probe: autoDraw = False
30.5135 	EXP 	fixation: autoDraw = True
31.5137 	EXP 	fixation: autoDraw = False
31.5137 	EXP 	line1: autoDraw = True
31.5137 	EXP 	line2: autoDraw = True
31.5137 	EXP 	line3: autoDraw = True
31.5137 	EXP 	line4: autoDraw = True
32.5134 	EXP 	probe: autoDraw = True
33.2382 	DATA 	Keypress: c
33.2492 	EXP 	New trial (rep=1, index=3): OrderedDict([('pos', -150), ('corr_resp', 'z')])
33.2632 	EXP 	fixation: autoDraw = False
33.2632 	EXP 	line1: autoDraw = False
33.2632 	EXP 	line2: autoDraw = False
33.2632 	EXP 	line3: autoDraw = False
33.2632 	EXP 	line4: autoDraw = False
33.2632 	EXP 	probe: autoDraw = False
33.2632 	EXP 	fixation: autoDraw = True
34.2630 	EXP 	fixation: autoDraw = False
34.2630 	EXP 	line1: autoDraw = True
34.2630 	EXP 	line2: autoDraw = True
34.2630 	EXP 	line3: autoDraw = True
34.2630 	EXP 	line4: autoDraw = True
35.2630 	EXP 	probe: autoDraw = True
36.2822 	EXP 	New trial (rep=2, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
36.2851 	DATA 	Keypress: z
36.2961 	EXP 	fixation: autoDraw = False
36.2961 	EXP 	line1: autoDraw = False
36.2961 	EXP 	line2: autoDraw = False
36.2961 	EXP 	line3: autoDraw = False
36.2961 	EXP 	line4: autoDraw = False
36.2961 	EXP 	probe: autoDraw = False
36.2961 	EXP 	fixation: autoDraw = True
37.2961 	EXP 	fixation: autoDraw = False
37.2961 	EXP 	line1: autoDraw = True
37.2961 	EXP 	line2: autoDraw = True
37.2961 	EXP 	line3: autoDraw = True
37.2961 	EXP 	line4: autoDraw = True
38.2960 	EXP 	probe: autoDraw = True
39.3379 	DATA 	Keypress: x
39.3483 	EXP 	New trial (rep=2, index=1): OrderedDict([('pos', 150), ('corr_resp', 'v')])
39.3625 	EXP 	fixation: autoDraw = False
39.3625 	EXP 	line1: autoDraw = False
39.3625 	EXP 	line2: autoDraw = False
39.3625 	EXP 	line3: autoDraw = False
39.3625 	EXP 	line4: autoDraw = False
39.3625 	EXP 	probe: autoDraw = False
39.3625 	EXP 	fixation: autoDraw = True
40.3627 	EXP 	fixation: autoDraw = False
40.3627 	EXP 	line1: autoDraw = True
40.3627 	EXP 	line2: autoDraw = True
40.3627 	EXP 	line3: autoDraw = True
40.3627 	EXP 	line4: autoDraw = True
41.3623 	EXP 	probe: autoDraw = True
42.4368 	DATA 	Keypress: v
42.4480 	EXP 	New trial (rep=2, index=2): OrderedDict([('pos', 50), ('corr_resp', 'c')])
42.4620 	EXP 	fixation: autoDraw = False
42.4620 	EXP 	line1: autoDraw = False
42.4620 	EXP 	line2: autoDraw = False
42.4620 	EXP 	line3: autoDraw = False
42.4620 	EXP 	line4: autoDraw = False
42.4620 	EXP 	probe: autoDraw = False
42.4620 	EXP 	fixation: autoDraw = True
43.4622 	EXP 	fixation: autoDraw = False
43.4622 	EXP 	line1: autoDraw = True
43.4622 	EXP 	line2: autoDraw = True
43.4622 	EXP 	line3: autoDraw = True
43.4622 	EXP 	line4: autoDraw = True
44.4619 	EXP 	probe: autoDraw = True
47.2142 	EXP 	New trial (rep=2, index=3): OrderedDict([('pos', -150), ('corr_resp', 'z')])
47.2172 	DATA 	Keypress: c
47.2282 	EXP 	fixation: autoDraw = False
47.2282 	EXP 	line1: autoDraw = False
47.2282 	EXP 	line2: autoDraw = False
47.2282 	EXP 	line3: autoDraw = False
47.2282 	EXP 	line4: autoDraw = False
47.2282 	EXP 	probe: autoDraw = False
47.2282 	EXP 	fixation: autoDraw = True
48.2283 	EXP 	fixation: autoDraw = False
48.2283 	EXP 	line1: autoDraw = True
48.2283 	EXP 	line2: autoDraw = True
48.2283 	EXP 	line3: autoDraw = True
48.2283 	EXP 	line4: autoDraw = True
49.2280 	EXP 	probe: autoDraw = True
50.0638 	EXP 	New trial (rep=3, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
50.0667 	DATA 	Keypress: z
50.0778 	EXP 	fixation: autoDraw = False
50.0778 	EXP 	line1: autoDraw = False
50.0778 	EXP 	line2: autoDraw = False
50.0778 	EXP 	line3: autoDraw = False
50.0778 	EXP 	line4: autoDraw = False
50.0778 	EXP 	probe: autoDraw = False
50.0778 	EXP 	fixation: autoDraw = True
51.0779 	EXP 	fixation: autoDraw = False
51.0779 	EXP 	line1: autoDraw = True
51.0779 	EXP 	line2: autoDraw = True
51.0779 	EXP 	line3: autoDraw = True
51.0779 	EXP 	line4: autoDraw = True
52.0775 	EXP 	probe: autoDraw = True
52.8187 	DATA 	Keypress: x
52.8300 	EXP 	New trial (rep=3, index=1): OrderedDict([('pos', 150), ('corr_resp', 'v')])
52.8442 	EXP 	fixation: autoDraw = False
52.8442 	EXP 	line1: autoDraw = False
52.8442 	EXP 	line2: autoDraw = False
52.8442 	EXP 	line3: autoDraw = False
52.8442 	EXP 	line4: autoDraw = False
52.8442 	EXP 	probe: autoDraw = False
52.8442 	EXP 	fixation: autoDraw = True
53.8442 	EXP 	fixation: autoDraw = False
53.8442 	EXP 	line1: autoDraw = True
53.8442 	EXP 	line2: autoDraw = True
53.8442 	EXP 	line3: autoDraw = True
53.8442 	EXP 	line4: autoDraw = True
54.8438 	EXP 	probe: autoDraw = True
55.6964 	EXP 	New trial (rep=3, index=2): OrderedDict([('pos', 50), ('corr_resp', 'c')])
55.6993 	DATA 	Keypress: c
55.7105 	EXP 	fixation: autoDraw = False
55.7105 	EXP 	line1: autoDraw = False
55.7105 	EXP 	line2: autoDraw = False
55.7105 	EXP 	line3: autoDraw = False
55.7105 	EXP 	line4: autoDraw = False
55.7105 	EXP 	probe: autoDraw = False
55.7105 	EXP 	fixation: autoDraw = True
56.7104 	EXP 	fixation: autoDraw = False
56.7104 	EXP 	line1: autoDraw = True
56.7104 	EXP 	line2: autoDraw = True
56.7104 	EXP 	line3: autoDraw = True
56.7104 	EXP 	line4: autoDraw = True
57.7102 	EXP 	probe: autoDraw = True
58.4182 	DATA 	Keypress: c
58.4293 	EXP 	New trial (rep=3, index=3): OrderedDict([('pos', -150), ('corr_resp', 'z')])
58.4434 	EXP 	fixation: autoDraw = False
58.4434 	EXP 	line1: autoDraw = False
58.4434 	EXP 	line2: autoDraw = False
58.4434 	EXP 	line3: autoDraw = False
58.4434 	EXP 	line4: autoDraw = False
58.4434 	EXP 	probe: autoDraw = False
58.4434 	EXP 	fixation: autoDraw = True
59.4435 	EXP 	fixation: autoDraw = False
59.4435 	EXP 	line1: autoDraw = True
59.4435 	EXP 	line2: autoDraw = True
59.4435 	EXP 	line3: autoDraw = True
59.4435 	EXP 	line4: autoDraw = True
60.4431 	EXP 	probe: autoDraw = True
61.2179 	DATA 	Keypress: z
61.2290 	EXP 	New trial (rep=4, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
61.2431 	EXP 	fixation: autoDraw = False
61.2431 	EXP 	line1: autoDraw = False
61.2431 	EXP 	line2: autoDraw = False
61.2431 	EXP 	line3: autoDraw = False
61.2431 	EXP 	line4: autoDraw = False
61.2431 	EXP 	probe: autoDraw = False
61.2431 	EXP 	fixation: autoDraw = True
62.2431 	EXP 	fixation: autoDraw = False
62.2431 	EXP 	line1: autoDraw = True
62.2431 	EXP 	line2: autoDraw = True
62.2431 	EXP 	line3: autoDraw = True
62.2431 	EXP 	line4: autoDraw = True
63.2428 	EXP 	probe: autoDraw = True
64.1186 	DATA 	Keypress: x
64.1297 	EXP 	New trial (rep=4, index=1): OrderedDict([('pos', 150), ('corr_resp', 'v')])
64.1425 	EXP 	fixation: autoDraw = False
64.1425 	EXP 	line1: autoDraw = False
64.1425 	EXP 	line2: autoDraw = False
64.1425 	EXP 	line3: autoDraw = False
64.1425 	EXP 	line4: autoDraw = False
64.1425 	EXP 	probe: autoDraw = False
64.1425 	EXP 	fixation: autoDraw = True
65.1427 	EXP 	fixation: autoDraw = False
65.1427 	EXP 	line1: autoDraw = True
65.1427 	EXP 	line2: autoDraw = True
65.1427 	EXP 	line3: autoDraw = True
65.1427 	EXP 	line4: autoDraw = True
66.1423 	EXP 	probe: autoDraw = True
67.4782 	EXP 	New trial (rep=4, index=2): OrderedDict([('pos', 50), ('corr_resp', 'c')])
67.4811 	DATA 	Keypress: v
67.4921 	EXP 	fixation: autoDraw = False
67.4921 	EXP 	line1: autoDraw = False
67.4921 	EXP 	line2: autoDraw = False
67.4921 	EXP 	line3: autoDraw = False
67.4921 	EXP 	line4: autoDraw = False
67.4921 	EXP 	probe: autoDraw = False
67.4921 	EXP 	fixation: autoDraw = True
68.4925 	EXP 	fixation: autoDraw = False
68.4925 	EXP 	line1: autoDraw = True
68.4925 	EXP 	line2: autoDraw = True
68.4925 	EXP 	line3: autoDraw = True
68.4925 	EXP 	line4: autoDraw = True
69.4921 	EXP 	probe: autoDraw = True
70.4612 	EXP 	New trial (rep=4, index=3): OrderedDict([('pos', -150), ('corr_resp', 'z')])
70.4641 	DATA 	Keypress: c
70.4751 	EXP 	fixation: autoDraw = False
70.4751 	EXP 	line1: autoDraw = False
70.4751 	EXP 	line2: autoDraw = False
70.4751 	EXP 	line3: autoDraw = False
70.4751 	EXP 	line4: autoDraw = False
70.4751 	EXP 	probe: autoDraw = False
70.4751 	EXP 	fixation: autoDraw = True
71.4755 	EXP 	fixation: autoDraw = False
71.4755 	EXP 	line1: autoDraw = True
71.4755 	EXP 	line2: autoDraw = True
71.4755 	EXP 	line3: autoDraw = True
71.4755 	EXP 	line4: autoDraw = True
72.4750 	EXP 	probe: autoDraw = True
73.3444 	EXP 	New trial (rep=5, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
73.3477 	DATA 	Keypress: z
73.3582 	EXP 	fixation: autoDraw = False
73.3582 	EXP 	line1: autoDraw = False
73.3582 	EXP 	line2: autoDraw = False
73.3582 	EXP 	line3: autoDraw = False
73.3582 	EXP 	line4: autoDraw = False
73.3582 	EXP 	probe: autoDraw = False
73.3582 	EXP 	fixation: autoDraw = True
74.3580 	EXP 	fixation: autoDraw = False
74.3580 	EXP 	line1: autoDraw = True
74.3580 	EXP 	line2: autoDraw = True
74.3580 	EXP 	line3: autoDraw = True
74.3580 	EXP 	line4: autoDraw = True
75.3580 	EXP 	probe: autoDraw = True
76.2105 	EXP 	New trial (rep=5, index=1): OrderedDict([('pos', 150), ('corr_resp', 'v')])
76.2133 	DATA 	Keypress: x
76.2244 	EXP 	fixation: autoDraw = False
76.2244 	EXP 	line1: autoDraw = False
76.2244 	EXP 	line2: autoDraw = False
76.2244 	EXP 	line3: autoDraw = False
76.2244 	EXP 	line4: autoDraw = False
76.2244 	EXP 	probe: autoDraw = False
76.2244 	EXP 	fixation: autoDraw = True
77.2245 	EXP 	fixation: autoDraw = False
77.2245 	EXP 	line1: autoDraw = True
77.2245 	EXP 	line2: autoDraw = True
77.2245 	EXP 	line3: autoDraw = True
77.2245 	EXP 	line4: autoDraw = True
78.2241 	EXP 	probe: autoDraw = True
79.3100 	EXP 	New trial (rep=5, index=2): OrderedDict([('pos', 50), ('corr_resp', 'c')])
79.3129 	DATA 	Keypress: v
79.3240 	EXP 	fixation: autoDraw = False
79.3240 	EXP 	line1: autoDraw = False
79.3240 	EXP 	line2: autoDraw = False
79.3240 	EXP 	line3: autoDraw = False
79.3240 	EXP 	line4: autoDraw = False
79.3240 	EXP 	probe: autoDraw = False
79.3240 	EXP 	fixation: autoDraw = True
80.3241 	EXP 	fixation: autoDraw = False
80.3241 	EXP 	line1: autoDraw = True
80.3241 	EXP 	line2: autoDraw = True
80.3241 	EXP 	line3: autoDraw = True
80.3241 	EXP 	line4: autoDraw = True
81.3238 	EXP 	probe: autoDraw = True
83.4148 	DATA 	Keypress: c
83.4261 	EXP 	New trial (rep=5, index=3): OrderedDict([('pos', -150), ('corr_resp', 'z')])
83.4402 	EXP 	fixation: autoDraw = False
83.4402 	EXP 	line1: autoDraw = False
83.4402 	EXP 	line2: autoDraw = False
83.4402 	EXP 	line3: autoDraw = False
83.4402 	EXP 	line4: autoDraw = False
83.4402 	EXP 	probe: autoDraw = False
83.4402 	EXP 	fixation: autoDraw = True
84.4403 	EXP 	fixation: autoDraw = False
84.4403 	EXP 	line1: autoDraw = True
84.4403 	EXP 	line2: autoDraw = True
84.4403 	EXP 	line3: autoDraw = True
84.4403 	EXP 	line4: autoDraw = True
85.4399 	EXP 	probe: autoDraw = True
86.5813 	DATA 	Keypress: z
86.5924 	EXP 	New trial (rep=6, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
86.6063 	EXP 	fixation: autoDraw = False
86.6063 	EXP 	line1: autoDraw = False
86.6063 	EXP 	line2: autoDraw = False
86.6063 	EXP 	line3: autoDraw = False
86.6063 	EXP 	line4: autoDraw = False
86.6063 	EXP 	probe: autoDraw = False
86.6063 	EXP 	fixation: autoDraw = True
87.6065 	EXP 	fixation: autoDraw = False
87.6065 	EXP 	line1: autoDraw = True
87.6065 	EXP 	line2: autoDraw = True
87.6065 	EXP 	line3: autoDraw = True
87.6065 	EXP 	line4: autoDraw = True
88.6062 	EXP 	probe: autoDraw = True
89.2811 	DATA 	Keypress: x
89.2922 	EXP 	New trial (rep=6, index=1): OrderedDict([('pos', 150), ('corr_resp', 'v')])
89.3062 	EXP 	fixation: autoDraw = False
89.3062 	EXP 	line1: autoDraw = False
89.3062 	EXP 	line2: autoDraw = False
89.3062 	EXP 	line3: autoDraw = False
89.3062 	EXP 	line4: autoDraw = False
89.3062 	EXP 	probe: autoDraw = False
89.3062 	EXP 	fixation: autoDraw = True
90.3062 	EXP 	fixation: autoDraw = False
90.3062 	EXP 	line1: autoDraw = True
90.3062 	EXP 	line2: autoDraw = True
90.3062 	EXP 	line3: autoDraw = True
90.3062 	EXP 	line4: autoDraw = True
91.3058 	EXP 	probe: autoDraw = True
92.5252 	EXP 	New trial (rep=6, index=2): OrderedDict([('pos', 50), ('corr_resp', 'c')])
92.5282 	DATA 	Keypress: v
92.5390 	EXP 	fixation: autoDraw = False
92.5390 	EXP 	line1: autoDraw = False
92.5390 	EXP 	line2: autoDraw = False
92.5390 	EXP 	line3: autoDraw = False
92.5390 	EXP 	line4: autoDraw = False
92.5390 	EXP 	probe: autoDraw = False
92.5390 	EXP 	fixation: autoDraw = True
93.5392 	EXP 	fixation: autoDraw = False
93.5392 	EXP 	line1: autoDraw = True
93.5392 	EXP 	line2: autoDraw = True
93.5392 	EXP 	line3: autoDraw = True
